t,S_p,L_p,I_p,S_v,I_v
0.0,1.0,0.0,0.0,0.03,0.04
0.05394652070997,0.9988847209815725,0.0010918281543095272,2.345086411793989e-5,0.06979100750298899,0.043557152739287765
0.17312570699702942,0.9961456689629195,0.0036150757403549767,0.00023925529672562873,0.15124466783632334,0.05084042921280752
0.33112350412156943,0.9920321545406223,0.007108884725458257,0.0008589607339194797,0.2467870365796338,0.05939849741948097
0.5362573782414312,0.9860936938880327,0.011726706873503533,0.0021795992384638536,0.35241788728915713,0.0689302963403264
0.8004596201282372,0.9778462280842035,0.01755206271291862,0.004601709202877974,0.46283947936596914,0.07913116315291098
1.1377442472237975,0.9669591811779408,0.024476231111259343,0.008564587710799973,0.5704379278623315,0.08971287636582803
1.5680899219202362,0.9533221339388458,0.03222756188341647,0.01445030417773787,0.6670885008486923,0.10068106334983183
2.1191341372377765,0.9371706937991929,0.040420192604686975,0.022409113596120238,0.7449915407170092,0.11239099774401284
2.7979534887618764,0.9198453155448606,0.04837303889498303,0.03178164556015653,0.7969659507827106,0.12481166631499167
3.5723410793865513,0.90343697186628,0.05540851808226507,0.04115451005145509,0.8235279107367085,0.1370467879923338
4.477179689413717,0.888133714214411,0.0617316650486015,0.05013462073698763,0.8333787107621871,0.14891515213388581
5.53392282063711,0.8745201010945749,0.06724118315008501,0.058238715755340204,0.8333729065697906,0.1596735256570878
6.797805957443114,0.8628845060091134,0.071868460742057,0.06524703324882972,0.8288411609875663,0.1688829179209279
8.33764260969822,0.8536227801009671,0.0754836681044428,0.07089355179459014,0.8232326379505499,0.1761806705149913
10.249195967899908,0.8469565790495313,0.07804146630147117,0.07500195464899768,0.8184688167095288,0.18141868765499
12.57302715830701,0.8428812658018755,0.07958648040471562,0.07753225379340883,0.8153593249056925,0.18462316829061517
15.512828335637277,0.8407073989651835,0.08040568589873597,0.0788869151360805,0.8136573594987109,0.18633901030916647
18.80771188810951,0.8398370881938692,0.08072861458829404,0.07943429721783667,0.8129845856503622,0.1870141844593862
22.33122830193764,0.8395743535325642,0.08087101916653994,0.07955462730089574,0.8127129757540953,0.18728642305981702
25.25563085179757,0.839419226942118,0.08077243959565797,0.07980833346222363,0.8127255446390015,0.18727433284318082
27.764605758239046,0.8394542119709613,0.08098842244178138,0.07955736558725691,0.8126541317299794,0.18734584930012324
30.10761284031194,0.8394252178223229,0.080822531318536,0.0797522508591406,0.8126401077638978,0.18735988929511285
32.4710852105409,0.8394127656318306,0.0809295789045392,0.07965765546362973,0.8126632224741385,0.18733677707139088
34.94207584904936,0.839429082933023,0.08085573810446,0.07971517896251666,0.8126240235854969,0.18737597634448522
37.518414346328264,0.8393963540781255,0.08092636749765407,0.07967727842422002,0.8126770110782495,0.18732298891072194
40.14881574336346,0.8394483654840055,0.08084830782798061,0.07970332668801362,0.812593711060179,0.18740628893804565
42.77392057935014,0.8393674342319715,0.08093559226691908,0.0796969735011093,0.812715442473852,0.18728455752586312
45.3527233232367,0.8394737213560655,0.0808505447209429,0.07967573392299165,0.8125595691271353,0.1874404308728191
47.872466385092046,0.8393579803854124,0.08091752656976603,0.07972449304482175,0.8127248196966105,0.18727518030338203
50.350697424478184,0.8394635883382353,0.08087703094584131,0.0796593807159237,0.8125776375317889,0.1874223624682105
52.82156460764389,0.8393772844574392,0.08089345128938599,0.07972926425317503,0.8126953956568173,0.18730460434318263
55.311431164107546,0.8394459107558553,0.0808949671886425,0.07965912205550235,0.8126043756291169,0.18739562437088225
57.82948273190145,0.8393907175710089,0.080879443603666,0.07972983882532517,0.8126753093827294,0.18732469061727117
60.37074103978733,0.8394353349698376,0.08090767202359637,0.07965699300656617,0.8126206256549089,0.1873793743450909
62.92493999565967,0.8394010141605316,0.08086683059643995,0.07973215524302847,0.8126595068157108,0.18734049318428928
65.48630735622174,0.8394237290154931,0.08092019248248838,0.0796560785020185,0.8126381148101729,0.1873618851898274
68.05211088474167,0.8394145739132769,0.08085492758971415,0.07973049849700899,0.8126393790706271,0.18736062092937283
70.62412260576829,0.8394078656149511,0.08093121760853995,0.07966091677650883,0.8126609201055781,0.1873390798944224
73.20267525806672,0.8394328225423807,0.08084507349292705,0.07972210396469191,0.8126132479061489,0.18738675209385058
75.78615403364111,0.8393867855351637,0.08093924004854562,0.07967397441629033,0.8126900772970876,0.1873099227029132
78.36844430025212,0.8394557831077845,0.08084084643797793,0.07970337045423719,0.8125817245814123,0.18741827541858752
80.93670669020496,0.8393648093235782,0.0809363230447722,0.07969886763164911,0.8127186516721283,0.18728134832787124
83.47791880583549,0.8394703243700141,0.08085394530560945,0.07967573032437594,0.8125645170962518,0.18743548290374773
85.98731312914201,0.8393629535332319,0.08091432105805997,0.07972272540870755,0.8127176447902478,0.18728235520975334
88.47495491610906,0.8394603988611604,0.08087874467734507,0.0796608564614939,0.8125821747805754,0.1874178252194254
90.96142956878131,0.8393784202363532,0.08089248946738148,0.07972909029626468,0.8126937302265039,0.1873062697734959
93.46263839181591,0.8394457435093358,0.08089587613263735,0.0796583803580263,0.812604754807904,0.18739524519209602
95.98430553409932,0.8393908152457525,0.08087844440319147,0.07973074035105543,0.8126750170689223,0.18732498293107835
98.52395625939992,0.8394349589242807,0.08090861465260248,0.07965642642311635,0.8126212847061463,0.187378715293854
100.0,0.8394140223888946,0.08089499822063219,0.07969097939047265,0.812646867656553,0.18735313234344736
